FID,Id,gridcode,Persistence,Variable,Area
149,150,201,20,Variable 1,25.000000000000000
150,151,204,20,Variable 4,25.000000000000000
151,152,203,20,Variable 3,75.000000000000000
152,153,402,40,Variable 2,25.000000000000000
153,154,502,50,Variable 2,25.000000000000000
154,155,302,30,Variable 2,25.000000000000000
155,156,504,50,Variable 4,225.000000000000000
156,157,502,50,Variable 2,325.000000000000000
157,158,303,30,Variable 3,25.000000000000000
158,159,203,20,Variable 3,75.000000000000000
159,160,302,30,Variable 2,25.000000000000000
160,161,204,20,Variable 4,25.000000000000000
161,162,204,20,Variable 4,25.000000000000000
162,163,201,20,Variable 1,400.000000000000000
163,164,404,40,Variable 4,25.000000000000000
164,165,404,40,Variable 4,25.000000000000000
165,166,203,20,Variable 3,50.000000000000000
166,167,502,50,Variable 2,25.000000000000000
167,168,402,40,Variable 2,25.000000000000000
168,169,504,50,Variable 4,25.000000000000000
169,170,201,20,Variable 1,425.000000000000000
170,171,504,50,Variable 4,75.000000000000000
171,172,203,20,Variable 3,25.000000000000000
172,173,502,50,Variable 2,25.000000000000000
173,174,402,40,Variable 2,25.000000000000000
174,175,504,50,Variable 4,25.000000000000000
175,176,302,30,Variable 2,50.000000000000000
176,177,201,20,Variable 1,7625.000000000000000
177,178,204,20,Variable 4,125.000000000000000
178,179,404,40,Variable 4,25.000000000000000
179,180,504,50,Variable 4,25.000000000000000
180,181,153,15,Variable 3,25.000000000000000
181,182,502,50,Variable 2,25.000000000000000
182,183,504,50,Variable 4,25.000000000000000
183,184,302,30,Variable 2,25.000000000000000
184,185,153,15,Variable 3,50.000000000000000
185,186,153,15,Variable 3,1525.000000000000000
186,187,153,15,Variable 3,75.000000000000000
187,188,204,20,Variable 4,250.000000000000000
188,189,504,50,Variable 4,75.000000000000000
189,190,203,20,Variable 3,200.000000000000000
190,191,502,50,Variable 2,25.000000000000000
191,192,302,30,Variable 2,25.000000000000000
192,193,153,15,Variable 3,300.000000000000000
193,194,203,20,Variable 3,25.000000000000000
194,195,502,50,Variable 2,50.000000000000000
195,196,502,50,Variable 2,25.000000000000000
196,197,304,30,Variable 4,25.000000000000000
197,198,504,50,Variable 4,175.000000000000000
198,199,203,20,Variable 3,50.000000000000000
199,200,402,40,Variable 2,25.000000000000000
200,201,304,30,Variable 4,50.000000000000000
201,202,402,40,Variable 2,25.000000000000000
202,203,402,40,Variable 2,125.000000000000000
203,204,402,40,Variable 2,25.000000000000000
204,205,153,15,Variable 3,75.000000000000000
205,206,302,30,Variable 2,25.000000000000000
206,207,153,15,Variable 3,50.000000000000000
207,208,153,15,Variable 3,100.000000000000000
208,209,404,40,Variable 4,525.000000000000000
209,210,402,40,Variable 2,50.000000000000000
210,211,502,50,Variable 2,50.000000000000000
211,212,502,50,Variable 2,25.000000000000000
212,213,302,30,Variable 2,25.000000000000000
213,214,402,40,Variable 2,100.000000000000000
214,215,402,40,Variable 2,2425.000000000000000
215,216,302,30,Variable 2,25.000000000000000
216,217,202,20,Variable 2,250.000000000000000
217,218,302,30,Variable 2,50.000000000000000
218,219,153,15,Variable 3,925.000000000000000
219,220,402,40,Variable 2,50.000000000000000
220,221,502,50,Variable 2,75.000000000000000
221,222,402,40,Variable 2,50.000000000000000
222,223,302,30,Variable 2,25.000000000000000
223,224,203,20,Variable 3,175.000000000000000
224,225,304,30,Variable 4,1925.000000000000000
225,226,304,30,Variable 4,25.000000000000000
226,227,502,50,Variable 2,25.000000000000000
227,228,402,40,Variable 2,25.000000000000000
228,229,203,20,Variable 3,25.000000000000000
229,230,302,30,Variable 2,25.000000000000000
230,231,153,15,Variable 3,25.000000000000000
231,232,504,50,Variable 4,25.000000000000000
232,233,302,30,Variable 2,25.000000000000000
233,234,203,20,Variable 3,150.000000000000000
234,235,304,30,Variable 4,25.000000000000000
235,236,402,40,Variable 2,25.000000000000000
236,237,153,15,Variable 3,25.000000000000000
237,238,201,20,Variable 1,50.000000000000000
238,239,504,50,Variable 4,50.000000000000000
239,240,304,30,Variable 4,25.000000000000000
240,241,204,20,Variable 4,175.000000000000000
241,242,203,20,Variable 3,850.000000000000000
242,243,402,40,Variable 2,2850.000000000000000
243,244,153,15,Variable 3,275.000000000000000
244,245,153,15,Variable 3,25.000000000000000
245,246,302,30,Variable 2,50.000000000000000
246,247,204,20,Variable 4,75.000000000000000
247,248,203,20,Variable 3,150.000000000000000
248,249,153,15,Variable 3,25.000000000000000
249,250,201,20,Variable 1,25.000000000000000
250,251,302,30,Variable 2,25.000000000000000
251,252,201,20,Variable 1,25.000000000000000
252,253,204,20,Variable 4,25.000000000000000
253,254,502,50,Variable 2,25.000000000000000
254,255,203,20,Variable 3,25.000000000000000
255,256,402,40,Variable 2,75.000000000000000
256,257,502,50,Variable 2,50.000000000000000
257,258,502,50,Variable 2,50.000000000000000
258,259,201,20,Variable 1,25.000000000000000
259,260,404,40,Variable 4,2150.000000000000000
260,261,153,15,Variable 3,50.000000000000000
261,262,153,15,Variable 3,50.000000000000000
262,263,153,15,Variable 3,100.000000000000000
263,264,203,20,Variable 3,25.000000000000000
264,265,101,10,Variable 1,25.000000000000000
265,266,402,40,Variable 2,50.000000000000000
266,267,502,50,Variable 2,25.000000000000000
267,268,502,50,Variable 2,50.000000000000000
268,269,402,40,Variable 2,25.000000000000000
269,270,153,15,Variable 3,50.000000000000000
270,271,151,15,Variable 1,50.000000000000000
271,272,302,30,Variable 2,50.000000000000000
272,273,203,20,Variable 3,25.000000000000000
273,274,153,15,Variable 3,75.000000000000000
274,275,302,30,Variable 2,25.000000000000000
275,276,201,20,Variable 1,25.000000000000000
276,277,404,40,Variable 4,25.000000000000000
277,278,502,50,Variable 2,50.000000000000000
278,279,502,50,Variable 2,25.000000000000000
279,280,402,40,Variable 2,75.000000000000000
280,281,203,20,Variable 3,25.000000000000000
281,282,153,15,Variable 3,25.000000000000000
282,283,402,40,Variable 2,25.000000000000000
283,284,502,50,Variable 2,25.000000000000000
284,285,402,40,Variable 2,50.000000000000000
285,286,153,15,Variable 3,25.000000000000000
286,287,201,20,Variable 1,25.000000000000000
287,288,304,30,Variable 4,25.000000000000000
288,289,302,30,Variable 2,25.000000000000000
289,290,304,30,Variable 4,2050.000000000000000
290,291,204,20,Variable 4,825.000000000000000
291,292,154,15,Variable 4,25.000000000000000
292,293,203,20,Variable 3,25.000000000000000
293,294,201,20,Variable 1,25.000000000000000
294,295,304,30,Variable 4,175.000000000000000
295,296,204,20,Variable 4,25.000000000000000
296,297,502,50,Variable 2,25.000000000000000
297,298,402,40,Variable 2,25.000000000000000
298,299,502,50,Variable 2,150.000000000000000
299,300,203,20,Variable 3,25.000000000000000
300,301,402,40,Variable 2,25.000000000000000
301,302,402,40,Variable 2,25.000000000000000
302,303,203,20,Variable 3,200.000000000000000
303,304,302,30,Variable 2,25.000000000000000
304,305,153,15,Variable 3,25.000000000000000
305,306,201,20,Variable 1,25.000000000000000
306,307,204,20,Variable 4,75.000000000000000
307,308,153,15,Variable 3,25.000000000000000
308,309,302,30,Variable 2,50.000000000000000
309,310,402,40,Variable 2,75.000000000000000
310,311,153,15,Variable 3,125.000000000000000
311,312,203,20,Variable 3,25.000000000000000
312,313,201,20,Variable 1,25.000000000000000
313,314,502,50,Variable 2,125.000000000000000
314,315,502,50,Variable 2,25.000000000000000
315,316,502,50,Variable 2,25.000000000000000
316,317,402,40,Variable 2,25.000000000000000
317,318,404,40,Variable 4,25.000000000000000
318,319,404,40,Variable 4,25.000000000000000
319,320,304,30,Variable 4,25.000000000000000
320,321,201,20,Variable 1,250.000000000000000
321,322,502,50,Variable 2,25.000000000000000
322,323,402,40,Variable 2,50.000000000000000
323,324,201,20,Variable 1,25.000000000000000
324,325,151,15,Variable 1,25.000000000000000
325,326,504,50,Variable 4,100.000000000000000
326,327,154,15,Variable 4,25.000000000000000
327,328,203,20,Variable 3,50.000000000000000
328,329,203,20,Variable 3,75.000000000000000
329,330,203,20,Variable 3,50.000000000000000
330,331,203,20,Variable 3,50.000000000000000
331,332,203,20,Variable 3,25.000000000000000
332,333,204,20,Variable 4,25.000000000000000
333,334,404,40,Variable 4,175.000000000000000
334,335,402,40,Variable 2,25.000000000000000
335,336,502,50,Variable 2,75.000000000000000
336,337,203,20,Variable 3,25.000000000000000
337,338,402,40,Variable 2,25.000000000000000
338,339,153,15,Variable 3,25.000000000000000
339,340,153,15,Variable 3,50.000000000000000
340,341,504,50,Variable 4,50.000000000000000
341,342,404,40,Variable 4,150.000000000000000
342,343,203,20,Variable 3,50.000000000000000
343,344,203,20,Variable 3,25.000000000000000
344,345,402,40,Variable 2,50.000000000000000
345,346,203,20,Variable 3,25.000000000000000
346,347,203,20,Variable 3,25.000000000000000
347,348,304,30,Variable 4,50.000000000000000
348,349,404,40,Variable 4,75.000000000000000
349,350,402,40,Variable 2,50.000000000000000
350,351,304,30,Variable 4,50.000000000000000
351,352,204,20,Variable 4,75.000000000000000
352,353,203,20,Variable 3,50.000000000000000
353,354,154,15,Variable 4,25.000000000000000
354,355,302,30,Variable 2,8875.000000000000000
355,356,302,30,Variable 2,25.000000000000000
356,357,203,20,Variable 3,25.000000000000000
357,358,203,20,Variable 3,425.000000000000000
358,359,203,20,Variable 3,25.000000000000000
359,360,402,40,Variable 2,25.000000000000000
360,361,504,50,Variable 4,25.000000000000000
361,362,404,40,Variable 4,50.000000000000000
362,363,154,15,Variable 4,25.000000000000000
363,364,302,30,Variable 2,25.000000000000000
364,365,302,30,Variable 2,25.000000000000000
365,366,203,20,Variable 3,150.000000000000000
366,367,203,20,Variable 3,25.000000000000000
367,368,201,20,Variable 1,10325.000000000000000
368,369,203,20,Variable 3,25.000000000000000
369,370,203,20,Variable 3,100.000000000000000
370,371,101,10,Variable 1,25.000000000000000
371,372,502,50,Variable 2,25.000000000000000
372,373,404,40,Variable 4,25.000000000000000
373,374,203,20,Variable 3,50.000000000000000
374,375,203,20,Variable 3,50.000000000000000
375,376,203,20,Variable 3,75.000000000000000
376,377,304,30,Variable 4,1775.000000000000000
377,378,304,30,Variable 4,525.000000000000000
378,379,304,30,Variable 4,25.000000000000000
379,380,151,15,Variable 1,25.000000000000000
380,381,201,20,Variable 1,125.000000000000000
381,382,201,20,Variable 1,1725.000000000000000
382,383,153,15,Variable 3,50.000000000000000
383,384,302,30,Variable 2,50.000000000000000
384,385,402,40,Variable 2,275.000000000000000
385,386,304,30,Variable 4,50.000000000000000
386,387,153,15,Variable 3,3025.000000000000000
387,388,402,40,Variable 2,25.000000000000000
388,389,402,40,Variable 2,200.000000000000000
389,390,153,15,Variable 3,75.000000000000000
390,391,203,20,Variable 3,75.000000000000000
391,392,154,15,Variable 4,25.000000000000000
392,393,201,20,Variable 1,75.000000000000000
393,394,154,15,Variable 4,25.000000000000000
394,395,153,15,Variable 3,25.000000000000000
395,396,153,15,Variable 3,2200.000000000000000
396,397,201,20,Variable 1,25.000000000000000
397,398,201,20,Variable 1,25.000000000000000
398,399,204,20,Variable 4,25.000000000000000
399,400,203,20,Variable 3,25.000000000000000
400,401,203,20,Variable 3,25.000000000000000
401,402,204,20,Variable 4,275.000000000000000
402,403,203,20,Variable 3,25.000000000000000
403,404,304,30,Variable 4,25.000000000000000
404,405,203,20,Variable 3,900.000000000000000
405,406,402,40,Variable 2,50.000000000000000
406,407,402,40,Variable 2,100.000000000000000
407,408,203,20,Variable 3,875.000000000000000
408,409,154,15,Variable 4,25.000000000000000
409,410,402,40,Variable 2,25.000000000000000
410,411,402,40,Variable 2,25.000000000000000
411,412,201,20,Variable 1,700.000000000000000
412,413,203,20,Variable 3,25.000000000000000
413,414,204,20,Variable 4,25.000000000000000
414,415,204,20,Variable 4,25.000000000000000
415,416,504,50,Variable 4,225.000000000000000
416,417,402,40,Variable 2,75.000000000000000
417,418,402,40,Variable 2,50.000000000000000
418,419,502,50,Variable 2,25.000000000000000
419,420,502,50,Variable 2,25.000000000000000
420,421,151,15,Variable 1,1175.000000000000000
421,422,302,30,Variable 2,575.000000000000000
422,423,203,20,Variable 3,25.000000000000000
423,424,203,20,Variable 3,125.000000000000000
424,425,203,20,Variable 3,25.000000000000000
425,426,204,20,Variable 4,25.000000000000000
426,427,201,20,Variable 1,25.000000000000000
427,428,204,20,Variable 4,50.000000000000000
428,429,402,40,Variable 2,25.000000000000000
429,430,402,40,Variable 2,25.000000000000000
430,431,153,15,Variable 3,400.000000000000000
431,432,402,40,Variable 2,25.000000000000000
432,433,502,50,Variable 2,25.000000000000000
433,434,402,40,Variable 2,50.000000000000000
434,435,304,30,Variable 4,50.000000000000000
435,436,304,30,Variable 4,250.000000000000000
436,437,154,15,Variable 4,25.000000000000000
437,438,153,15,Variable 3,6575.000000000000000
438,439,204,20,Variable 4,25.000000000000000
439,440,402,40,Variable 2,75.000000000000000
440,441,203,20,Variable 3,100.000000000000000
441,442,402,40,Variable 2,25.000000000000000
442,443,502,50,Variable 2,25.000000000000000
443,444,302,30,Variable 2,25.000000000000000
444,445,502,50,Variable 2,25.000000000000000
445,446,402,40,Variable 2,25.000000000000000
446,447,304,30,Variable 4,25.000000000000000
447,448,203,20,Variable 3,25.000000000000000
448,449,203,20,Variable 3,25.000000000000000
449,450,302,30,Variable 2,25.000000000000000
450,451,201,20,Variable 1,150.000000000000000
451,452,402,40,Variable 2,25.000000000000000
452,453,404,40,Variable 4,25.000000000000000
453,454,304,30,Variable 4,25.000000000000000
454,455,402,40,Variable 2,25.000000000000000
455,456,302,30,Variable 2,25.000000000000000
456,457,201,20,Variable 1,25.000000000000000
457,458,153,15,Variable 3,25.000000000000000
458,459,204,20,Variable 4,75.000000000000000
459,460,153,15,Variable 3,75.000000000000000
460,461,402,40,Variable 2,200.000000000000000
461,462,203,20,Variable 3,25.000000000000000
462,463,153,15,Variable 3,25.000000000000000
463,464,203,20,Variable 3,25.000000000000000
464,465,402,40,Variable 2,100.000000000000000
465,466,203,20,Variable 3,25.000000000000000
466,467,402,40,Variable 2,25.000000000000000
467,468,502,50,Variable 2,75.000000000000000
468,469,404,40,Variable 4,25.000000000000000
469,470,304,30,Variable 4,25.000000000000000
470,471,201,20,Variable 1,25.000000000000000
471,472,201,20,Variable 1,50.000000000000000
472,473,204,20,Variable 4,25.000000000000000
473,474,402,40,Variable 2,50.000000000000000
474,475,203,20,Variable 3,25.000000000000000
475,476,153,15,Variable 3,25.000000000000000
476,477,203,20,Variable 3,25.000000000000000
477,478,153,15,Variable 3,8925.000000000000000
478,479,204,20,Variable 4,150.000000000000000
479,480,203,20,Variable 3,50.000000000000000
480,481,404,40,Variable 4,3725.000000000000000
481,482,402,40,Variable 2,25.000000000000000
482,483,153,15,Variable 3,25.000000000000000
483,484,203,20,Variable 3,25.000000000000000
484,485,402,40,Variable 2,25.000000000000000
485,486,502,50,Variable 2,25.000000000000000
486,487,304,30,Variable 4,25.000000000000000
487,488,151,15,Variable 1,50.000000000000000
488,489,201,20,Variable 1,425.000000000000000
489,490,204,20,Variable 4,25.000000000000000
490,491,402,40,Variable 2,50.000000000000000
491,492,203,20,Variable 3,25.000000000000000
492,493,204,20,Variable 4,400.000000000000000
493,494,402,40,Variable 2,150.000000000000000
494,495,204,20,Variable 4,25.000000000000000
495,496,201,20,Variable 1,25.000000000000000
496,497,402,40,Variable 2,25.000000000000000
497,498,302,30,Variable 2,150.000000000000000
498,499,402,40,Variable 2,25.000000000000000
499,500,154,15,Variable 4,25.000000000000000
500,501,204,20,Variable 4,25.000000000000000
501,502,204,20,Variable 4,25.000000000000000
502,503,203,20,Variable 3,50.000000000000000
503,504,402,40,Variable 2,25.000000000000000
504,505,304,30,Variable 4,225.000000000000000
505,506,154,15,Variable 4,125.000000000000000
506,507,204,20,Variable 4,25.000000000000000
507,508,204,20,Variable 4,2300.000000000000000
508,509,153,15,Variable 3,125.000000000000000
509,510,202,20,Variable 2,175.000000000000000
510,511,154,15,Variable 4,50.000000000000000
511,512,402,40,Variable 2,25.000000000000000
512,513,204,20,Variable 4,25.000000000000000
513,514,203,20,Variable 3,25.000000000000000
514,515,203,20,Variable 3,25.000000000000000
515,516,502,50,Variable 2,25.000000000000000
516,517,304,30,Variable 4,25.000000000000000
517,518,51,5,Variable 1,25.000000000000000
518,519,404,40,Variable 4,25.000000000000000
519,520,203,20,Variable 3,2050.000000000000000
520,521,153,15,Variable 3,25.000000000000000
521,522,203,20,Variable 3,50.000000000000000
522,523,402,40,Variable 2,50.000000000000000
523,524,203,20,Variable 3,25.000000000000000
524,525,303,30,Variable 3,50.000000000000000
525,526,502,50,Variable 2,25.000000000000000
526,527,303,30,Variable 3,25.000000000000000
527,528,154,15,Variable 4,25.000000000000000
528,529,203,20,Variable 3,50.000000000000000
529,530,402,40,Variable 2,25.000000000000000
530,531,502,50,Variable 2,25.000000000000000
531,532,304,30,Variable 4,100.000000000000000
532,533,203,20,Variable 3,200.000000000000000
533,534,153,15,Variable 3,25.000000000000000
534,535,203,20,Variable 3,175.000000000000000
535,536,502,50,Variable 2,25.000000000000000
536,537,402,40,Variable 2,100.000000000000000
537,538,203,20,Variable 3,25.000000000000000
538,539,203,20,Variable 3,25.000000000000000
539,540,402,40,Variable 2,25.000000000000000
540,541,204,20,Variable 4,25.000000000000000
541,542,203,20,Variable 3,25.000000000000000
542,543,203,20,Variable 3,25.000000000000000
543,544,402,40,Variable 2,25.000000000000000
544,545,502,50,Variable 2,25.000000000000000
545,546,302,30,Variable 2,25.000000000000000
546,547,302,30,Variable 2,300.000000000000000
547,548,153,15,Variable 3,25.000000000000000
548,549,502,50,Variable 2,25.000000000000000
549,550,153,15,Variable 3,25.000000000000000
550,551,203,20,Variable 3,25.000000000000000
551,552,153,15,Variable 3,25.000000000000000
552,553,154,15,Variable 4,25.000000000000000
553,554,154,15,Variable 4,75.000000000000000
554,555,203,20,Variable 3,25.000000000000000
555,556,203,20,Variable 3,25.000000000000000
556,557,203,20,Variable 3,25.000000000000000
557,558,504,50,Variable 4,25.000000000000000
558,559,302,30,Variable 2,25.000000000000000
559,560,402,40,Variable 2,475.000000000000000
560,561,153,15,Variable 3,25.000000000000000
561,562,402,40,Variable 2,100.000000000000000
562,563,302,30,Variable 2,50.000000000000000
563,564,153,15,Variable 3,50.000000000000000
564,565,203,20,Variable 3,25.000000000000000
565,566,154,15,Variable 4,25.000000000000000
566,567,203,20,Variable 3,25.000000000000000
567,568,153,15,Variable 3,25.000000000000000
568,569,203,20,Variable 3,25.000000000000000
569,570,504,50,Variable 4,25.000000000000000
570,571,203,20,Variable 3,250.000000000000000
571,572,502,50,Variable 2,250.000000000000000
572,573,302,30,Variable 2,100.000000000000000
573,574,153,15,Variable 3,100.000000000000000
574,575,153,15,Variable 3,25.000000000000000
575,576,154,15,Variable 4,25.000000000000000
576,577,203,20,Variable 3,25.000000000000000
577,578,153,15,Variable 3,25.000000000000000
578,579,203,20,Variable 3,25.000000000000000
579,580,303,30,Variable 3,250.000000000000000
580,581,154,15,Variable 4,25.000000000000000
581,582,154,15,Variable 4,25.000000000000000
582,583,203,20,Variable 3,25.000000000000000
583,584,502,50,Variable 2,25.000000000000000
584,585,153,15,Variable 3,350.000000000000000
585,586,204,20,Variable 4,50.000000000000000
586,587,402,40,Variable 2,700.000000000000000
587,588,203,20,Variable 3,50.000000000000000
588,589,153,15,Variable 3,1500.000000000000000
589,590,402,40,Variable 2,25.000000000000000
590,591,502,50,Variable 2,25.000000000000000
591,592,204,20,Variable 4,50.000000000000000
592,593,154,15,Variable 4,25.000000000000000
593,594,154,15,Variable 4,25.000000000000000
594,595,154,15,Variable 4,25.000000000000000
595,596,153,15,Variable 3,50.000000000000000
596,597,203,20,Variable 3,25.000000000000000
597,598,402,40,Variable 2,25.000000000000000
598,599,502,50,Variable 2,25.000000000000000
599,600,154,15,Variable 4,25.000000000000000
600,601,204,20,Variable 4,25.000000000000000
601,602,153,15,Variable 3,25.000000000000000
602,603,502,50,Variable 2,25.000000000000000
603,604,402,40,Variable 2,550.000000000000000
604,605,154,15,Variable 4,75.000000000000000
605,606,154,15,Variable 4,75.000000000000000
606,607,402,40,Variable 2,25.000000000000000
607,608,204,20,Variable 4,100175.000000000000000
608,609,203,20,Variable 3,50.000000000000000
609,610,402,40,Variable 2,25.000000000000000
610,611,502,50,Variable 2,25.000000000000000
611,612,504,50,Variable 4,225.000000000000000
612,613,204,20,Variable 4,25.000000000000000
613,614,302,30,Variable 2,3525.000000000000000
614,615,402,40,Variable 2,3450.000000000000000
615,616,154,15,Variable 4,75.000000000000000
616,617,154,15,Variable 4,25.000000000000000
617,618,204,20,Variable 4,25.000000000000000
618,619,203,20,Variable 3,25.000000000000000
619,620,502,50,Variable 2,25.000000000000000
620,621,204,20,Variable 4,25.000000000000000
621,622,154,15,Variable 4,25.000000000000000
622,623,154,15,Variable 4,25.000000000000000
623,624,304,30,Variable 4,75.000000000000000
624,625,402,40,Variable 2,25.000000000000000
625,626,204,20,Variable 4,25.000000000000000
626,627,402,40,Variable 2,25.000000000000000
627,628,502,50,Variable 2,25.000000000000000
628,629,204,20,Variable 4,25.000000000000000
629,630,154,15,Variable 4,50.000000000000000
630,631,502,50,Variable 2,75.000000000000000
631,632,402,40,Variable 2,50.000000000000000
632,633,204,20,Variable 4,25.000000000000000
