0.0,224.81930516904762
1.0,223.82486807435902
2.0,227.10155903589748
3.0,223.1427840128205
4.0,222.469872825641
5.0,219.7692555461539
6.0,222.23947769743597
7.0,226.17982111025646
8.0,227.06472443589746
9.0,221.75093985384618
10.0,222.82472425384614
11.0,226.48862213333334
12.0,224.9308791717949
13.0,224.18890668717955
14.0,224.8894509794872
15.0,221.55736501538468
16.0,225.12446832051288
17.0,228.7192333512821
18.0,222.0343455864865
19.0,224.27015194634149
20.0,224.96319173076924
21.0,223.66818507692312
22.0,223.44694851282048
23.0,229.17545863589746
24.0,223.34557465641026
25.0,227.30055132857143
26.0,222.82080222142864
27.0,223.71882907435898
28.0,225.57150642051286
29.0,220.1517687
30.0,223.9308784538462
31.0,221.7739507461539
32.0,225.0507132589744
33.0,227.86665689487185
34.0,221.4652069641026
35.0,223.95849724871795
36.0,224.36403560512824
37.0,223.2211183564103
38.0,224.8894223589744
39.0,224.8341418384616
40.0,223.6497677769231
41.0,221.1334093589744
42.0,225.32263675128206
43.0,225.41940270512822
44.0,222.4698585153847
45.0,226.28588873076924
46.0,220.65872384358974
47.0,224.80299051470593
